"","GEOID","median_rent","total_pop","pct_white","pct_black","pct_asian","median_hh_income","pct_renter","median_year_built_renter","aggregate_rooms","median_rooms","total_hh","pct_family","pct_unemployed","pct_rent_burdened"
"211","42101020800",1886,2629,45.9870673259795,34.7660707493343,7.22708254089007,71701,63.9161755075311,1938,1621,3.8,1527,27.2429600523903,2.27450980392157,37.5
"212","42101020900",1683,3176,77.5503778337531,8.69017632241814,5.88790931989924,125064,50.9845288326301,1950,1567,5.6,1422,39.3811533052039,2.84713096802453,20.6896551724138
"213","42101021000",1515,4624,84.6453287197232,8.56401384083045,3.15743944636678,88924,51.3086989992302,1941,2819,5.6,2598,29.2147806004619,12.1175401393517,34.8087021755439
"214","42101021100",1640,2577,73.8067520372526,4.30733410942957,5.70430733410943,92610,31.5452361889512,1955,1305,5.4,1249,48.6789431545236,4.93589743589744,22.3350253807107
"215","42101021200",1471,2761,83.2669322709163,8.22165881926838,1.01412531691416,109861,33.2247557003257,1965,1282,6.2,1228,60.6677524429967,4.97297297297297,45.343137254902
"216","42101021300",1138,3241,89.2317186053687,2.74606602900339,2.28324591175563,98196,46.6869300911854,1938,1713,5.4,1645,43.951367781155,4.60588793922127,32.8125
"217","42101021400",1680,3482,82.2515795519816,9.70706490522688,1.69442848937392,82297,60.0794438927507,1954,2286,4.6,2014,29.2452830188679,11.9279819954989,36.6115702479339
"218","42101021500",1614,3963,70.6030784759021,15.9222811001766,4.06257885440323,121667,34.3127962085308,1982,2110,5.4,2110,40.0473933649289,2.67558528428094,14.7790055248619
"219","42101021600",1690,2436,72.824302134647,5.25451559934319,2.70935960591133,101075,68.3184402924452,2002,1262,3.9,1231,37.3679935012185,11.6851168511685,38.8822829964328
"220","42101021700",1665,5679,76.0521218524388,15.9006867406233,0.246522275048424,86222,29.654157468727,1969,2847,6.4,2718,50.0735835172921,5.39836187639613,6.69975186104218
